Partition Line;********************
Full Name;ACH, Test 
Gender;Male
Age;
Birthdate;
Subject Number;
Medical Record;
Test Time;3/5/2020 2:28:26 PM
Reference;
Memo;

Time (sec.);X (sensor number);Y (sensor number);Level
50.8833;154;9;0
50.8833;154;10;1
50.8833;153;10;3
50.8833;154;11;1
50.8833;153;11;3
50.8833;154;12;0
50.8917;199;14;2
50.8917;198;14;3
50.8917;199;15;3
50.8917;197;15;2
50.8917;199;16;2
50.8917;197;16;2
50.8917;198;17;3
50.8917;199;18;2
50.8917;200;14;1
50.8917;201;15;0
50.8917;200;15;0
50.8917;200;17;1
50.8917;201;18;0
50.8917;200;18;1
50.8917;151;7;3
50.8917;147;8;3
50.8917;147;9;4
50.8917;147;10;4
50.8917;147;11;3
50.8917;154;11;0
50.8917;153;13;1
50.9000;199;14;0
50.9000;198;14;1
50.9000;199;15;1
50.9000;198;15;3
50.9000;197;15;3
50.9000;199;16;1
50.9000;197;16;3
50.9000;199;17;1
50.9000;197;17;2
50.9000;199;18;0
50.9000;202;14;0
50.9000;200;15;1
50.9000;201;17;0
50.9000;200;17;0
50.9000;200;18;0
50.9000;147;7;1
50.9000;148;7;2
50.9000;148;8;4
50.9000;146;9;1
50.9000;148;11;4
50.9000;148;12;4
50.9000;151;13;3
50.9000;153;8;0
50.9000;153;9;2
50.9000;152;9;3
50.9000;154;10;0
50.9083;198;14;0
50.9083;199;15;0
50.9083;198;15;1
50.9083;197;15;2
50.9083;198;16;1
50.9083;196;16;2
50.9083;199;17;0
50.9083;198;17;1
50.9083;197;17;3
50.9083;203;17;0
50.9083;202;18;0
50.9083;147;7;2
50.9083;149;7;3
50.9083;148;7;3
50.9083;147;8;4
50.9083;146;8;2
50.9083;146;9;2
50.9083;146;10;2
50.9083;150;11;5
50.9083;147;12;1
50.9083;152;7;2
50.9083;152;9;4
50.9083;153;12;2
50.9083;153;13;0
50.9083;141;10;1
50.9167;197;15;0
50.9167;199;16;0
50.9167;198;16;0
50.9167;197;16;1
50.9167;196;16;4
50.9167;198;17;0
50.9167;197;17;1
50.9167;196;17;1
50.9167;200;14;0
50.9167;200;15;0
50.9167;147;7;3
50.9167;146;8;3
50.9167;146;9;3
50.9167;150;10;4
50.9167;146;10;3
50.9167;152;9;3
50.9167;152;12;3
50.9167;141;8;2
50.9167;142;8;1
50.9167;140;10;1
50.9167;140;11;1
50.9167;141;11;1
50.9250;198;15;0
50.9250;197;16;0
50.9250;197;17;0
50.9250;196;17;2
50.9250;202;15;0
50.9250;203;16;0
50.9250;202;16;0
50.9250;150;8;5
50.9250;147;12;2
50.9250;140;8;1
50.9250;140;12;1
50.9333;196;16;2
50.9333;196;17;1
50.9333;200;16;0
50.9333;146;11;1
50.9333;142;8;2
50.9333;141;9;1
50.9333;141;10;2
50.9333;140;11;2
50.9333;140;12;2
50.9417;196;16;0
50.9417;196;17;0
50.9417;150;8;4
50.9417;147;11;4
50.9417;152;7;1
50.9417;140;8;2
50.9500;145;9;1
50.9500;151;10;4
50.9500;152;8;2
50.9500;153;9;1
50.9500;153;11;2
50.9500;152;13;2
50.9500;140;10;2
50.9500;141;11;2
50.9500;138;11;1
50.9500;138;12;1
50.9583;151;9;3
50.9583;152;10;3
50.9583;140;7;1
50.9583;137;11;1
50.9583;137;12;1
50.9583;141;12;1
50.9667;150;10;3
50.9667;152;7;0
50.9667;141;7;1
50.9667;139;10;1
50.9667;138;11;2
50.9667;140;13;1
50.9750;151;7;2
50.9750;150;7;3
50.9750;149;7;2
50.9750;150;9;3
50.9750;147;11;3
50.9750;150;11;4
50.9750;153;9;0
50.9750;153;10;2
50.9750;138;10;1
50.9750;137;11;2
50.9750;139;11;1
50.9750;138;12;2
50.9833;147;7;2
50.9833;148;7;2
50.9833;147;11;4
50.9833;146;11;2
50.9833;153;12;1
50.9833;140;9;1
50.9833;140;12;3
50.9833;137;12;2
50.9833;139;12;1
50.9833;138;13;1
50.9917;152;8;1
50.9917;153;11;1
50.9917;152;11;3
50.9917;137;10;1
51.0000;151;7;1
51.0000;151;8;2
51.0000;151;11;3
51.0000;153;10;1
51.0000;142;10;1
51.0000;141;12;2
51.0000;137;13;1
51.0000;138;13;2
51.0083;149;8;3
51.0083;149;12;3
51.0083;151;13;2
51.0083;152;9;2
51.0083;153;12;0
51.0083;152;13;1
51.0083;139;9;1
51.0083;142;10;0
51.0083;136;12;1
51.0167;150;7;2
51.0167;149;8;4
51.0167;147;11;3
51.0167;146;11;1
51.0167;151;12;3
51.0167;152;8;0
51.0167;142;10;1
51.0167;136;11;1
51.0250;148;7;1
51.0250;149;8;3
51.0250;151;9;2
51.0250;150;10;2
51.0250;153;10;0
51.0250;140;7;2
51.0250;139;8;1
51.0250;140;13;2
51.0250;139;13;1
51.0333;151;7;0
51.0333;149;7;1
51.0333;149;9;3
51.0333;151;10;3
51.0333;148;12;3
51.0333;150;13;0
51.0333;153;11;0
51.0333;137;13;2
51.0417;147;7;1
51.0417;150;7;1
51.0417;148;8;3
51.0417;150;9;2
51.0417;152;9;1
51.0417;152;10;2
51.0417;152;11;2
51.0417;152;12;2
51.0417;152;13;0
51.0417;139;11;2
51.0500;147;8;3
51.0500;146;8;2
51.0500;149;10;3
51.0500;147;12;1
51.0500;151;13;1
51.0500;137;10;2
51.0500;139;11;1
51.0500;136;12;2
51.0583;151;8;1
51.0583;150;8;3
51.0583;146;9;2
51.0583;148;11;3
51.0583;147;12;2
51.0583;138;9;1
51.0583;139;11;2
51.0583;141;13;1
51.0667;150;7;0
51.0667;148;7;0
51.0667;146;9;3
51.0667;145;9;0
51.0667;148;9;2
51.0667;149;11;3
51.0667;147;12;1
51.0667;142;7;1
51.0667;139;10;2
51.0667;141;13;0
51.0750;149;7;0
51.0750;148;10;3
51.0750;150;12;3
51.0750;152;9;0
51.0750;142;7;0
51.0750;138;8;1
51.0750;142;9;1
51.0750;137;11;3
51.0750;138;11;3
51.0750;137;12;3
51.0750;139;12;2
51.0750;141;13;1
51.0833;150;10;1
51.0833;150;11;3
51.0833;142;9;0
51.0833;141;10;3
51.0833;138;13;3
51.0917;151;8;0
51.0917;150;8;2
51.0917;149;8;2
51.0917;146;9;2
51.0917;151;11;2
51.0917;152;12;1
51.0917;138;10;2
51.0917;136;11;2
51.1000;152;10;1
51.1000;152;11;1
51.1000;137;9;1
51.1000;136;10;1
51.1000;136;13;1
51.1083;147;7;0
51.1083;149;9;2
51.1083;151;10;2
51.1083;151;13;0
51.1083;142;11;1
51.1083;137;13;3
51.1083;139;13;2
51.1083;135;11;1
51.1083;135;12;1
51.1167;151;9;1
51.1167;142;9;1
51.1167;140;11;3
51.1250;152;10;0
51.1250;152;12;0
51.1250;142;7;1
51.1333;150;8;1
51.1333;150;9;1
51.1333;145;9;1
51.1333;151;12;2
51.1333;152;11;0
51.1333;136;12;3
51.1333;138;12;3
51.1333;135;11;2
51.1333;135;12;2
51.1417;151;9;0
51.1417;150;11;2
51.1417;138;8;2
51.1417;143;8;1
51.1417;136;9;1
51.1417;139;9;2
51.1500;148;8;2
51.1500;149;10;2
51.1500;140;8;3
51.1583;149;8;1
51.1583;151;10;1
51.1583;150;12;2
51.1583;139;8;2
51.1583;137;9;2
51.1583;136;10;2
51.1583;141;11;3
51.1667;150;8;0
51.1667;149;11;2
51.1667;139;7;1
51.1667;141;8;3
51.1667;136;13;2
51.1750;151;11;1
51.1750;149;11;3
51.1750;137;8;1
51.1750;135;12;3
51.1833;147;10;3
51.1833;150;10;0
51.1833;149;11;2
51.1833;149;12;2
51.1833;140;10;3
51.1833;142;10;2
51.1833;139;10;3
51.1833;136;11;3
51.1917;150;9;0
51.1917;151;10;0
51.1917;148;10;2
51.1917;151;12;1
51.1917;148;12;2
51.1917;142;7;2
51.1917;135;11;3
51.2000;149;9;1
51.2000;148;9;1
51.2000;139;7;2
51.2000;137;8;2
51.2000;136;9;2
51.2000;140;9;2
51.2000;139;11;3
51.2083;147;8;2
51.2083;149;8;0
51.2083;147;9;3
51.2083;151;11;0
51.2083;150;11;1
51.2083;138;9;2
51.2083;137;10;3
51.2083;138;10;3
51.2167;148;8;1
51.2167;149;10;1
51.2167;142;11;2
51.2167;141;13;2
51.2250;145;10;1
51.2250;151;12;0
51.2250;150;12;1
51.2250;141;7;2
51.2250;138;7;1
51.2333;149;9;0
51.2333;140;7;3
51.2333;141;12;3
51.2333;135;9;1
51.2333;134;11;1
51.2417;146;8;1
51.2417;145;10;0
51.2417;148;11;2
51.2417;136;8;1
51.2417;138;8;3
51.2417;143;8;2
51.2417;137;9;3
51.2417;139;9;3
51.2417;136;13;3
51.2417;135;10;1
51.2417;134;11;2
51.2500;148;8;0
51.2500;148;9;0
51.2500;146;10;2
51.2500;149;10;0
51.2500;148;10;1
51.2500;150;11;0
51.2500;149;11;1
51.2500;150;12;0
51.2500;138;7;2
51.2500;139;8;3
51.2500;136;9;3
51.2500;136;10;3
51.2500;139;12;3
51.2500;139;13;3
51.2500;134;12;1
51.2500;135;12;4
51.2500;135;13;1
51.2583;147;8;1
51.2583;146;11;0
51.2583;147;12;0
51.2583;149;12;1
51.2583;143;8;1
51.2583;139;13;2
51.2583;134;11;3
51.2667;148;10;0
51.2667;147;11;2
51.2667;148;12;1
51.2667;137;8;3
51.2667;143;8;2
51.2667;141;9;2
51.2667;138;11;4
51.2667;142;11;1
51.2667;139;13;3
51.2667;135;9;2
51.2750;147;9;2
51.2750;147;10;2
51.2750;149;11;0
51.2750;148;11;1
51.2750;149;12;0
51.2750;140;6;1
51.2750;136;8;2
51.2750;143;8;1
51.2750;136;12;4
51.2750;134;12;2
51.2833;147;8;0
51.2833;146;8;0
51.2833;146;9;1
51.2833;145;9;0
51.2833;148;12;0
51.2833;136;11;4
51.2833;140;13;3
51.2833;137;13;4
51.2833;138;13;4
51.2833;134;10;1
51.2833;135;13;2
51.2917;147;9;1
51.2917;147;10;1
51.2917;146;10;1
51.2917;147;11;1
51.2917;148;11;0
51.2917;137;7;1
51.2917;138;9;3
51.2917;137;12;4
51.2917;140;13;2
51.2917;141;13;1
51.2917;135;11;4
51.2917;134;12;3
51.3000;147;11;0
51.3000;138;7;3
51.3000;142;10;1
51.3000;141;12;2
51.3000;135;9;3
51.3000;134;10;2
51.3000;134;11;4
51.3000;135;13;3
51.3083;147;9;0
51.3083;146;9;0
51.3083;147;10;0
51.3083;146;10;0
51.3083;136;8;3
51.3083;142;11;0
51.3083;138;12;4
51.3167;139;7;3
51.3167;143;8;0
51.3167;140;9;3
51.3167;137;11;4
51.3167;141;13;0
51.3167;135;10;2
51.3250;140;9;2
51.3250;142;9;0
51.3250;134;9;1
51.3250;134;10;3
51.3333;137;7;2
51.3333;142;7;1
51.3333;140;9;3
51.3333;141;9;1
51.3333;139;10;4
51.3333;141;11;2
51.3333;136;13;4
51.3333;134;12;4
51.3417;142;7;0
51.3417;140;9;2
51.3417;142;10;0
51.3417;139;11;4
51.3417;141;12;1
51.3417;135;8;1
51.3417;134;9;2
51.3500;142;8;1
51.3500;140;9;3
51.3500;141;12;0
51.3500;133;11;1
51.3500;135;13;4
51.3583;141;7;1
51.3583;141;8;2
51.3583;142;8;0
51.3583;140;9;2
51.3583;141;10;2
51.3583;141;11;1
51.3583;140;13;1
51.3583;135;8;2
51.3583;134;10;4
51.3583;133;11;2
51.3583;135;12;5
51.3667;140;6;0
51.3750;136;7;1
51.3750;140;7;2
51.3750;141;8;1
51.3750;141;10;1
51.3750;139;10;3
51.3750;141;11;0
51.3750;139;11;3
51.3750;133;11;3
51.3750;134;13;1
51.3750;91;19;1
51.3750;90;20;1
51.3833;141;7;0
51.3833;139;7;2
51.3833;141;8;0
51.3833;141;9;0
51.3833;141;10;0
51.3833;140;13;0
51.3833;134;11;5
51.3833;133;12;1
51.3833;91;18;4
51.3833;90;19;3
51.3833;91;19;5
51.3833;90;20;4
51.3917;134;11;4
51.3917;90;17;4
51.3917;91;17;1
51.3917;89;18;2
51.3917;90;18;4
51.3917;89;19;2
51.3917;90;19;4
51.3917;89;20;2
51.4000;140;8;2
51.4000;140;9;1
51.4000;140;11;2
51.4000;140;12;2
51.4000;134;9;3
51.4000;89;16;3
51.4000;90;16;2
51.4000;88;17;1
51.4000;89;17;4
51.4000;88;18;1
51.4000;89;18;4
51.4000;89;19;4
51.4000;91;19;4
51.4000;89;20;3
51.4000;90;20;3
51.4083;140;7;1
51.4083;138;9;2
51.4083;140;10;2
51.4083;140;12;1
51.4083;139;13;2
51.4083;133;10;1
51.4083;89;15;1
51.4083;88;16;3
51.4083;89;16;4
51.4083;88;17;4
51.4083;90;17;3
51.4083;91;17;0
51.4083;88;18;4
51.4083;91;18;0
51.4083;88;19;3
51.4083;90;19;3
51.4083;91;19;1
51.4083;88;20;2
51.4083;90;20;1
51.4083;87;17;2
51.4083;87;18;1
51.4083;87;19;1
51.4167;140;7;0
51.4167;140;8;1
51.4167;139;8;2
51.4167;140;9;0
51.4167;139;9;2
51.4167;140;10;1
51.4167;140;11;1
51.4167;140;12;0
51.4167;135;8;3
51.4167;134;9;2
51.4167;88;15;3
51.4167;89;15;2
51.4167;88;16;4
51.4167;90;16;0
51.4167;90;17;2
51.4167;90;18;3
51.4167;88;19;4
51.4167;90;19;2
51.4167;91;19;0
51.4167;88;20;3
51.4167;90;20;0
51.4167;87;15;2
51.4167;87;16;4
51.4167;87;17;4
51.4167;87;18;4
51.4167;87;19;4
51.4167;87;20;2
51.4250;139;7;1
51.4250;140;8;0
51.4250;140;11;0
51.4250;139;12;2
51.4250;139;13;1
51.4250;133;10;0
51.4250;90;17;1
51.4250;90;18;2
51.4250;90;19;0
51.4250;89;20;2
51.4250;86;15;1
51.4250;87;15;4
51.4250;86;16;4
51.4250;86;17;4
51.4250;87;17;5
51.4250;86;18;3
51.4250;86;19;4
51.4250;86;20;3
51.4250;87;20;3
51.4333;138;7;2
51.4333;139;7;0
51.4333;139;8;1
51.4333;140;10;0
51.4333;139;10;2
51.4333;138;12;3
51.4333;136;13;3
51.4333;138;13;3
51.4333;139;13;0
51.4333;133;11;2
51.4333;133;12;0
51.4333;135;12;4
51.4333;134;13;0
51.4333;135;13;3
51.4333;88;15;4
51.4333;89;15;1
51.4333;90;18;1
51.4333;89;19;3
51.4333;89;20;1
51.4333;86;15;3
51.4333;85;16;2
51.4333;87;16;5
51.4333;85;17;3
51.4333;85;18;1
51.4333;86;18;4
51.4333;85;19;3
51.4333;85;20;3
51.4333;86;20;4
51.4333;87;20;4
51.4333;87;21;1
51.4417;136;7;2
51.4417;138;8;2
51.4417;139;8;0
51.4417;139;9;1
51.4417;137;11;3
51.4417;138;11;3
51.4417;139;11;1
51.4417;139;12;0
51.4417;137;13;3
51.4417;88;15;3
51.4417;89;15;0
51.4417;89;16;3
51.4417;90;17;0
51.4417;90;18;0
51.4417;89;20;0
51.4417;86;15;4
51.4417;85;16;3
51.4417;85;18;2
51.4417;87;18;5
51.4417;84;19;1
51.4417;85;19;4
51.4417;85;21;1
51.4417;86;21;2
51.4417;87;21;2
51.4500;138;7;1
51.4500;138;9;1
51.4500;139;9;0
51.4500;138;10;2
51.4500;139;10;0
51.4500;139;11;0
51.4500;137;12;3
51.4500;138;12;2
51.4500;136;13;2
51.4500;138;13;1
51.4500;134;9;3
51.4500;133;10;1
51.4500;133;11;3
51.4500;89;16;2
51.4500;89;18;3
51.4500;86;16;5
51.4500;84;17;2
51.4500;85;17;4
51.4500;84;18;2
51.4500;84;19;3
51.4500;87;19;5
51.4500;84;20;3
51.4500;85;20;4
51.4500;85;21;3
51.4500;86;21;3
51.4583;137;7;1
51.4583;138;7;0
51.4583;137;8;2
51.4583;138;8;1
51.4583;137;9;2
51.4583;138;9;0
51.4583;136;10;2
51.4583;137;10;2
51.4583;138;10;1
51.4583;136;11;3
51.4583;138;11;1
51.4583;136;12;3
51.4583;137;12;2
51.4583;138;12;1
51.4583;136;13;1
51.4583;137;13;1
51.4583;138;13;0
51.4583;133;12;1
51.4583;135;13;2
51.4583;88;15;2
51.4583;88;16;3
51.4583;89;16;1
51.4583;89;17;3
51.4583;89;19;2
51.4583;85;15;1
51.4583;86;15;3
51.4583;84;16;1
51.4583;86;16;4
51.4583;87;16;4
51.4583;84;17;3
51.4583;85;18;3
51.4583;86;18;5
51.4583;84;19;4
51.4583;86;19;5
51.4583;84;20;4
51.4583;83;20;1
51.4583;84;21;3
51.4667;136;7;0
51.4667;137;7;0
51.4667;137;8;0
51.4667;138;8;0
51.4667;136;9;2
51.4667;137;9;1
51.4667;137;10;1
51.4667;136;11;2
51.4667;137;11;1
51.4667;138;11;0
51.4667;136;12;2
51.4667;137;12;0
51.4667;138;12;0
51.4667;136;13;0
51.4667;137;13;0
51.4667;133;10;3
51.4667;135;10;1
51.4667;133;11;4
51.4667;135;11;3
51.4667;133;12;2
51.4667;134;12;3
51.4667;135;12;3
51.4667;135;13;1
51.4667;88;15;1
51.4667;89;17;2
51.4667;89;18;2
51.4667;87;15;3
51.4667;84;16;2
51.4667;84;17;4
51.4667;84;18;3
51.4667;83;18;2
51.4667;83;19;2
51.4667;87;19;4
51.4667;83;20;3
51.4667;84;21;4
51.4667;85;21;4
51.4667;86;21;4
51.4667;83;21;2
51.4750;136;8;0
51.4750;136;9;1
51.4750;137;9;0
51.4750;136;10;1
51.4750;136;11;1
51.4750;136;12;1
51.4750;134;8;1
51.4750;135;8;2
51.4750;133;9;2
51.4750;135;9;2
51.4750;133;10;4
51.4750;134;10;3
51.4750;135;11;2
51.4750;135;12;2
51.4750;135;13;0
51.4750;88;15;0
51.4750;89;16;0
51.4750;89;19;1
51.4750;87;17;4
51.4750;83;18;3
51.4750;83;19;3
51.4750;83;21;3
51.4750;87;21;3
51.4833;137;11;0
51.4833;136;12;0
51.4833;135;8;0
51.4833;133;9;3
51.4833;135;9;1
51.4833;132;10;1
51.4833;135;10;0
51.4833;134;11;3
51.4833;135;11;1
51.4833;134;12;1
51.4833;135;12;0
51.4833;88;16;2
51.4833;89;17;1
51.4833;88;19;3
51.4833;87;15;2
51.4833;84;16;3
51.4833;83;17;2
51.4833;83;19;4
51.4833;82;20;2
51.4833;83;20;4
51.4917;136;9;0
51.4917;137;10;0
51.4917;134;8;0
51.4917;132;9;1
51.4917;134;9;1
51.4917;132;10;3
51.4917;133;10;3
51.4917;134;10;0
51.4917;132;11;1
51.4917;133;11;3
51.4917;134;11;1
51.4917;135;11;0
51.4917;133;12;0
51.4917;134;12;0
51.4917;89;18;1
51.4917;87;18;4
51.4917;82;19;1
51.4917;82;20;3
51.4917;82;21;2
51.4917;83;21;4
51.4917;77;21;1
51.4917;78;21;2
51.4917;78;22;1
51.4917;79;22;2
51.5000;136;10;0
51.5000;136;11;0
51.5000;132;9;3
51.5000;133;9;1
51.5000;134;9;0
51.5000;135;9;0
51.5000;133;10;1
51.5000;133;11;0
51.5000;134;11;0
51.5000;89;17;0
51.5000;88;18;3
51.5000;83;18;4
51.5000;82;19;2
51.5000;77;21;2
51.5000;79;21;1
51.5000;77;22;1
51.5000;78;22;2
51.5083;138;10;0
51.5083;132;9;2
51.5083;133;9;0
51.5083;132;10;2
51.5083;133;10;0
51.5083;131;10;1
51.5083;132;11;0
51.5083;88;16;1
51.5083;88;20;2
51.5083;83;17;3
51.5083;82;21;3
51.5083;87;21;2
51.5083;76;21;1
51.5083;77;21;3
51.5083;78;21;3
51.5083;77;22;2
51.5167;132;9;1
51.5167;132;10;1
51.5167;131;10;3
51.5167;88;17;3
51.5167;89;19;0
51.5167;82;18;1
51.5167;81;20;1
51.5167;76;21;2
51.5167;76;22;2
51.5167;77;22;3
51.5167;78;22;3
51.5250;132;9;0
51.5250;132;10;0
51.5250;89;18;0
51.5250;85;16;4
51.5250;82;19;3
51.5250;82;20;4
51.5250;81;21;1
51.5250;76;20;1
51.5250;77;20;1
51.5333;131;10;0
51.5333;88;20;1
51.5333;81;20;2
51.5333;82;20;3
51.5333;87;20;3
51.5333;76;21;3
51.5333;75;21;1
51.5333;79;21;2
51.5333;76;22;3
51.5417;88;19;2
51.5417;83;16;1
51.5417;82;18;2
51.5417;82;20;4
51.5417;86;21;3
51.5417;78;20;1
51.5417;75;20;1
51.5417;75;21;2
51.5417;79;22;3
51.5500;88;20;0
51.5500;86;18;4
51.5500;86;19;4
51.5500;85;21;3
51.5500;87;21;1
51.5500;74;19;1
51.5500;74;20;1
51.5500;74;21;1
51.5500;75;22;1
51.5500;79;22;2
51.5583;88;18;2
51.5583;83;17;4
51.5583;81;21;0
51.5583;82;21;2
51.5583;87;21;0
51.5583;77;19;1
51.5583;75;19;1
51.5583;76;20;2
51.5667;88;19;1
51.5667;85;15;2
51.5667;83;16;2
51.5667;82;18;3
51.5667;86;20;3
51.5667;87;20;2
51.5667;86;21;2
51.5667;83;21;3
51.5667;74;18;1
51.5667;73;19;1
51.5667;74;21;2
51.5750;88;16;0
51.5750;88;19;0
51.5750;82;20;3
51.5750;76;18;1
51.5750;73;18;1
51.5750;75;18;1
51.5750;76;19;1
51.5750;74;20;2
51.5833;88;17;2
51.5833;87;18;3
51.5833;84;21;3
51.5833;86;21;1
51.5833;73;17;1
51.5833;74;17;1
51.5833;75;17;1
51.5833;73;19;2
51.5833;74;19;2
51.5833;73;20;1
51.5833;75;20;2
51.5833;78;22;2
51.5917;87;19;3
51.5917;87;20;1
51.5917;76;17;1
51.5917;73;17;2
51.5917;73;18;2
51.5917;79;21;1
51.5917;74;22;1
51.6000;88;18;1
51.6000;85;15;1
51.6000;87;15;1
51.6000;72;18;1
51.6000;79;21;2
51.6083;88;17;1
51.6083;85;16;3
51.6083;86;21;0
51.6083;74;18;2
51.6083;72;19;1
51.6083;77;19;2
51.6083;75;19;2
51.6167;87;15;0
51.6167;87;20;0
51.6167;85;21;2
51.6167;73;21;1
51.6167;78;22;3
51.6167;75;22;2
51.6250;88;18;0
51.6250;86;15;2
51.6250;87;16;3
51.6250;83;17;3
51.6250;85;18;2
51.6250;85;20;3
51.6250;72;17;1
51.6250;74;18;1
51.6333;88;17;0
51.6333;87;17;3
51.6333;86;18;3
51.6333;87;18;2
51.6333;82;21;1
51.6333;77;18;1
51.6333;74;18;2
51.6333;74;22;2
51.6417;83;16;1
51.6417;82;18;2
51.6417;83;20;3
51.6417;77;20;2
51.6417;74;21;3
51.6500;85;15;0
51.6500;86;15;1
51.6500;85;17;3
51.6500;87;19;2
51.6500;86;20;2
51.6500;77;21;4
51.6583;87;16;2
51.6583;84;18;2
51.6583;86;19;3
51.6583;85;21;1
51.6583;73;20;2
51.6667;83;18;3
51.6667;84;20;3
51.6750;86;16;3
51.6750;87;17;2
51.6750;87;18;1
51.6750;87;19;1
51.6750;84;21;2
51.6750;72;18;2
51.6750;75;18;2
51.6833;86;18;2
51.6833;83;21;2
51.6833;72;19;2
51.6833;76;20;3
51.6833;73;21;2
51.6833;75;21;3
51.6917;86;15;0
51.6917;87;16;1
51.6917;84;17;3
51.6917;85;19;3
51.6917;86;20;1
51.6917;75;17;2
51.7000;85;16;2
51.7000;86;17;3
51.7000;87;18;0
51.7000;87;19;0
51.7000;85;21;0
51.7000;75;22;3
51.7083;85;18;1
51.7083;82;19;2
51.7083;83;19;3
51.7083;76;19;2
51.7083;72;20;1
51.7083;77;22;4
51.7083;79;22;3
51.7083;71;18;1
51.7167;87;16;0
51.7167;86;19;2
51.7167;85;20;2
51.7167;76;18;2
51.7167;75;20;3
51.7250;84;16;2
51.7250;83;16;0
51.7250;87;17;1
51.7250;86;20;0
51.7250;74;20;3
51.7250;76;23;1
51.7333;84;19;3
51.7333;73;16;1
51.7333;72;17;2
51.7333;73;17;3
51.7333;72;21;1
51.7333;74;22;3
51.7333;75;23;1
51.7333;71;19;1
51.7417;86;18;1
51.7417;84;21;1
51.7417;76;22;4
51.7417;73;22;1
51.7500;87;17;0
51.7500;71;17;1
51.7500;71;18;2
51.7583;86;16;2
51.7583;82;21;0
51.7583;78;20;2
51.7583;76;21;4
51.7667;83;16;1
51.7667;86;17;2
51.7667;85;20;1
51.7667;83;21;1
51.7667;76;17;2
51.7667;74;17;2
51.7667;73;18;3
51.7667;74;19;3
51.7667;78;20;1
51.7750;83;17;2
51.7750;86;19;1
51.7750;84;21;0
51.7750;74;16;1
51.7750;76;17;1
51.7750;75;19;3
51.7750;78;20;2
51.7750;79;22;2
51.7750;71;17;2
51.7833;83;17;3
51.7833;76;17;2
51.7833;71;19;2
51.7917;83;17;2
51.7917;86;18;0
51.7917;85;19;2
51.8083;85;17;2
51.8083;82;20;2
51.8083;79;21;3
51.8167;86;16;1
51.8167;86;17;1
51.8167;86;19;0
51.8167;84;20;2
51.8167;85;20;0
51.8167;72;17;3
51.8167;77;18;2
51.8167;74;18;3
51.8167;77;19;3
51.8167;73;20;3
51.8250;85;16;1
51.8250;84;18;1
51.8250;83;20;2
51.8250;72;16;1
51.8250;73;16;2
51.8250;73;19;3
51.8333;84;17;2
51.8333;73;22;2
51.8417;84;19;2
51.8417;85;19;1
51.8417;72;21;2
51.8417;73;21;3
51.8417;78;21;4
51.8417;71;17;3
51.8417;71;18;3
51.8500;86;16;0
51.8500;86;17;0
51.8500;85;18;0
51.8500;83;19;2
51.8500;75;16;1
51.8500;75;18;3
51.8500;79;20;1
51.8500;70;18;1
51.8500;71;20;1
51.8583;83;16;0
51.8583;82;18;1
51.8583;83;18;2
51.8583;83;21;0
51.8583;75;17;3
51.8583;72;18;3
51.8583;72;19;3
51.8583;76;20;4
51.8583;74;20;4
51.8583;75;21;4
51.8667;84;16;1
51.8667;85;16;0
51.8667;85;17;1
51.8667;84;20;1
51.8667;78;19;1
51.8667;76;23;2
51.8667;77;23;1
51.8667;70;18;2
51.8667;70;19;1
51.8750;84;17;1
51.8750;83;17;1
51.8750;85;19;0
51.8750;72;16;2
51.8750;72;20;2
51.8750;74;21;4
51.8750;76;23;1
51.8833;84;16;0
51.8833;85;17;0
51.8833;84;18;0
51.8833;84;19;1
51.8833;84;20;0
51.8833;81;20;1
51.8833;73;18;4
51.8833;76;19;3
51.8833;75;20;4
51.8833;76;23;2
51.8833;70;17;1
51.8917;84;17;0
51.8917;83;18;1
51.8917;84;19;0
51.8917;82;19;1
51.8917;83;19;1
51.8917;83;20;1
51.8917;73;17;4
51.8917;73;20;4
51.8917;70;19;2
51.9000;83;17;0
51.9000;82;18;0
51.9000;83;18;0
51.9000;82;20;1
51.9000;73;16;3
51.9000;76;18;3
51.9000;76;19;2
51.9000;74;19;4
51.9000;75;19;4
51.9000;77;23;0
51.9000;70;18;3
51.9000;71;19;3
51.9083;82;19;0
51.9083;83;19;0
51.9083;81;20;0
51.9083;82;20;0
51.9083;83;20;0
51.9083;73;16;2
51.9083;74;16;2
51.9083;72;17;4
51.9083;77;20;3
51.9083;77;23;1
51.9083;70;17;2
51.9083;71;20;2
51.9167;73;16;3
51.9167;76;19;3
51.9167;78;19;0
51.9167;79;20;0
51.9167;79;21;2
51.9167;74;23;1
51.9167;75;23;2
51.9167;71;16;1
51.9167;71;18;4
51.9167;71;21;1
51.9250;77;18;1
51.9250;74;18;4
51.9250;77;20;2
51.9250;78;21;3
51.9250;73;22;3
51.9250;79;22;1
51.9333;76;19;2
51.9333;78;20;1
51.9333;79;21;1
51.9333;74;22;4
51.9333;79;22;0
51.9333;70;17;3
51.9333;70;19;3
51.9417;75;16;0
51.9417;74;17;3
51.9417;76;19;3
51.9417;73;19;4
51.9417;79;21;0
51.9417;75;22;4
51.9417;70;20;1
51.9500;74;16;1
51.9500;72;18;4
51.9500;76;18;2
51.9500;77;18;0
51.9500;76;19;2
51.9500;77;19;2
51.9500;78;22;2
51.9500;77;23;0
51.9500;71;21;2
51.9583;72;16;3
51.9583;76;17;1
51.9583;78;20;0
51.9583;78;21;2
51.9583;69;18;1
